Sample ID	att exkludera	Array Info.Sentrix ID	Array Info.Sentrix Position
EPH1_2002713429.1_174R02C02		9274735001	R02C02
EPH1_2002713430.1_174R06C01		9274735001	R06C01
EPH1_2002713431.1_12R03C02		9271670108	R03C02
EPH1_2002713432.1_212R06C02		9275884022	R06C02
EPH1_2002713433.1_181R06C02		9274735084	R06C02
EPH1_2002713434.1_181R01C02		9274735084	R01C02
EPH1_2002713435.1_181R05C01		9274735084	R05C01
EPH1_2002713436.1_207R06C02		9275884153	R06C02
EPH1_2002713438.1_111R06C01		9275885101	R06C01
EPH1_2002713439.1_207R04C02		9275884153	R04C02
EPH1_2002713633.1_131R03C01		9275884128	R03C01
EPH1_2002713634.1_131R02C01		9275884128	R02C01
EPH1_2002713635.1_131R01C01		9275884128	R01C01
EPH1_2002713636.1_143R05C02		9275885084	R05C02
EPH1_2002713645.1_20R03C01		9274736036	R03C01
EPH1_2002713646.1_96R06C01		9275885159	R06C01
EPH1_2002713647.1_184R05C01		9275878124	R05C01
EPH1_2002713648.1_143R04C02		9275885084	R04C02
EPH1_2002713657.1_96R04C02		9275885159	R04C02
EPH1_2002713658.1_96R05C01		9275885159	R05C01
EPH1_2002713659.1_17R04C02		9274735168	R04C02
EPH1_2002713660.1_96R01C01		9275885159	R01C01
EPH1_2002713669.1_20R02C01		9274736036	R02C01
EPH1_2002713670.1_184R06C01		9275878124	R06C01
EPH1_2002713671.1_96R03C01		9275885159	R03C01
EPH1_2002713681.1_96R03C02		9275885159	R03C02
EPH1_2002713682.1_17R06C02		9274735168	R06C02
EPH1_2002713683.1_17R03C02		9274735168	R03C02
EPH1_2002713684.1_17R02C02		9274735168	R02C02
EPH1_2002713693.1_96R02C02		9275885159	R02C02
EPH1_2002713694.1_17R05C02		9274735168	R05C02
EPH1_2002713696.1_17R01C02		9274735168	R01C02
EPH1_2002713705.1_20R01C01		9274736036	R01C01
EPH1_2002713706.1_205R01C01		9275884098	R01C01
EPH1_2002713707.1_96R02C01		9275885159	R02C01
EPH1_2002713708.1_17R06C01		9274735168	R06C01
EPH1_2002713717.1_96R01C02		9275885159	R01C02
EPH1_2002713718.1_96R04C01		9275885159	R04C01
EPH1_2002713719.1_143R06C02		9275885084	R06C02
EPH1_2002724545.1_83R01C02		9275844062	R01C02
EPH1_2002724569.1_193R05C01		9275884081	R05C01
EPH1_2002724570.1_193R04C01		9275884081	R04C01
EPH1_2002725446.1_127R06C02		9275884067	R06C02
EPH1_2002725447.1_21R04C02		9274736041	R04C02
EPH1_2002725448.1_21R03C02		9274736041	R03C02
EPH1_2002725471.1_127R05C02		9275884067	R05C02
EPH1_2002725472.1_175R02C01		9274735002	R02C01
EPH1_2002725495.1_127R04C02		9275884067	R04C02
EPH1_2002725496.1_21R02C02		9274736041	R02C02
EPH1_2002725503.1_57R04C02		9274736048	R04C02
EPH1_2002725516.1_21R05C02		9274736041	R05C02
EPH1_2002725519.1_127R03C02		9275884067	R03C02
EPH1_2002725520.1_21R01C02		9274736041	R01C02
EPH1_2002730344.1_138R02C01		9275885022	R02C01
EPH1_2002730345.1_137R06C02		9275885016	R06C02
EPH1_2002730346.1_37R02C02		9274736121	R02C02
EPH1_2002730347.1_37R04C01		9274736121	R04C01
EPH1_2002730355.1_87R01C01		9275879047	R01C01
EPH1_2002730356.1_86R05C02		9275879009	R05C02
EPH1_2002730357.1_86R02C02		9275879009	R02C02
EPH1_2002730358.1_37R01C02		9274736121	R01C02
EPH1_2002730369.1_137R05C02		9275885016	R05C02
EPH1_2002730370.1_86R04C01		9275879009	R04C01
EPH1_2002730379.1_86R06C02		9275879009	R06C02
EPH1_2002730380.1_138R01C01		9275885022	R01C01
EPH1_2002730381.1_37R03C02		9274736121	R03C02
EPH1_2002730382.1_86R03C01		9275879009	R03C01
EPH1_2002730393.1_86R01C02		9275879009	R01C02
EPH1_2002730394.1_37R06C01		9274736121	R06C01
EPH1_2002730403.1_138R03C01		9275885022	R03C01
EPH1_2002730404.1_86R04C02		9275879009	R04C02
EPH1_2002730405.1_137R04C02		9275885016	R04C02
EPH1_2002730406.1_37R05C01		9274736121	R05C01
EPH1_2002730416.1_186R05C01		9275883066	R05C01
EPH1_2002730417.1_86R06C01		9275879009	R06C01
EPH1_2002730418.1_137R03C02		9275885016	R03C02
EPH1_2002730427.1_128R02C01		9275884092	R02C01
EPH1_2002730428.1_86R03C02		9275879009	R03C02
EPH1_2002730429.1_86R05C01		9275879009	R05C01
EPH1_2002730430.1_86R02C01		9275879009	R02C01
EPH1_2002730503.1_46R04C01		9275879160	R04C01
EPH1_2002730504.1_145R02C01		9275885155	R02C01
EPH1_2002730522.1_193R01C02		9275884081	R01C02
EPH1_2002730527.1_145R03C01		9275885155	R03C01
EPH1_2002730528.1_46R03C01		9275879160	R03C01
EPH1_2002730569.1_145R05C01		9275885155	R05C01
EPH1_2002730570.1_193R03C02		9275884081	R03C02
EPH1_2002730593.1_90R06C02		9275883130	R06C02
EPH1_2002730594.1_90R03C02		9275883130	R03C02
EPH1_2002730617.1_145R04C01		9275885155	R04C01
EPH1_2002730618.1_193R02C02		9275884081	R02C02
EPH1_2002732749.1_164R06C01		9275884030	R06C01
EPH1_2002732750.1_197R01C01		9274735064	R01C01
EPH1_2002732761.1_132R03C02		9275884139	R03C02
EPH1_2002732762.1_164R05C01		9275884030	R05C01
EPH1_2002732785.1_210R02C01		9275883151	R02C01
EPH1_2002732786.1_164R04C01		9275884030	R04C01
EPH1_2002732809.1_119R01C02		9275885161	R01C02
EPH1_2002732810.1_164R03C01		9275884030	R03C01
EPH1_2002733143.1_134R01C02		9275884158	R01C02
EPH1_2002733192.1_83R05C01		9275844062	R05C01
EPH1_2002733216.1_83R04C01		9275844062	R04C01
EPH1_2002734475.1_195R05C02		9274735057	R05C02
EPH1_2002734476.1_63R01C01		9275409144	R01C01
EPH1_2002734485.1_101R03C01		9275882004	R03C01
EPH1_2002734486.1_101R02C01		9275882004	R02C01
EPH1_2002734488.1_214R06C02		9275884053	R06C02
EPH1_2002734497.1_165R05C01		9275884054	R05C01
EPH1_2002734498.1_165R03C01		9275884054	R03C01
EPH1_2002734509.1_216R04C02		9275884082	R04C02
EPH1_2002734545.1_165R04C01		9275884054	R04C01
EPH1_2002734556.1_216R05C02		9275884082	R05C02
EPH1_2002734558.1_217R01C01		9275884107	R01C01
EPH1_2002734661.1_91R02C02		9275884168	R02C02
EPH1_2002734662.1_91R01C02		9275884168	R01C02
EPH1_2002734665.1_91R05C01		9275884168	R05C01
EPH1_2002734672.1_33R05C02		9274736107	R05C02
EPH1_2002734673.1_33R04C02		9274736107	R04C02
EPH1_2002734675.1_91R06C01		9275884168	R06C01
EPH1_2002734680.1_33R05C01		9274736107	R05C01
EPH1_2002734682.1_86R01C01		9275879009	R01C01
EPH1_2002734688.1_186R04C01		9275883066	R04C01
EPH1_2002734690.1_91R04C01		9275884168	R04C01
EPH1_2002734692.1_33R04C01		9274736107	R04C01
EPH1_2002734693.1_37R03C01		9274736121	R03C01
EPH1_2002734695.1_37R01C01		9274736121	R01C01
EPH1_2002734696.1_91R04C02		9275884168	R04C02
EPH1_2002734697.1_137R02C02		9275885016	R02C02
EPH1_2002734703.1_33R01C02		9274736107	R01C02
EPH1_2002734709.1_33R03C02		9274736107	R03C02
EPH1_2002734717.1_37R02C01		9274736121	R02C01
EPH1_2002734718.1_91R06C02		9275884168	R06C02
EPH1_2002734719.1_33R06C02		9274736107	R06C02
EPH1_2002734720.1_91R03C02		9275884168	R03C02
EPH1_2002734722.1_33R02C02		9274736107	R02C02
EPH1_2002734743.1_91R05C02		9275884168	R05C02
EPH1_2002734746.1_137R01C02		9275885016	R01C02
EPH1_2002734751.1_33R06C01		9274736107	R06C01
EPH1_2002734752.1_24R02C02		9274736055	R02C02
EPH1_2002734860.1_144R02C01		9275885121	R02C01
EPH1_2002734871.1_191R02C01		9275884027	R02C01
EPH1_2002734872.1_175R05C02		9274735002	R05C02
EPH1_2002734883.1_191R01C01		9275884027	R01C01
EPH1_2002734884.1_175R04C02		9274735002	R04C02
EPH1_2002734896.1_144R01C01		9275885121	R01C01
EPH1_2002734907.1_89R01C02		9275882028	R01C02
EPH1_2002734908.1_89R06C01		9275882028	R06C01
EPH1_2002734919.1_175R06C02		9274735002	R06C02
EPH1_2002734919.1_191R05C02		9275884027	R05C02
EPH1_2002734920.1_129R06C02		9275884112	R06C02
EPH1_2002734920.1_144R05C02		9275885121	R05C02
EPH1_2002734931.1_25R06C02		9274736075	R06C02
EPH1_2002734932.1_175R03C02		9274735002	R03C02
EPH1_2002736485.1_180R05C02		9274735072	R05C02
EPH1_2002736497.1_180R04C02		9274735072	R04C02
EPH1_2002736498.1_206R04C01		9275884136	R04C01
EPH1_2002736503.1_144R05C01		9275885121	R05C01
EPH1_2002736510.1_106R02C01		9275884090	R02C01
EPH1_2002736515.1_144R04C01		9275885121	R04C01
EPH1_2002736516.1_208R06C01		9275885039	R06C01
EPH1_2002736521.1_206R05C01		9275884136	R05C01
EPH1_2002736522.1_180R03C02		9274735072	R03C02
EPH1_2002736534.1_70R01C02		9275885028	R01C02
EPH1_2002736546.1_191R03C01		9275884027	R03C01
EPH1_2002736552.1_144R03C01		9275885121	R03C01
EPH1_2002736558.1_89R02C02		9275882028	R02C02
EPH1_2002738025.1_54R04C01		9275886025	R04C01
EPH1_2002738026.1_54R01C01		9275886025	R01C01
EPH1_2002738034.1_173R02C01		9273354164	R02C01
EPH1_2002738035.1_142R02C01		9275885083	R02C01
EPH1_2002738036.1_130R05C02		9275884127	R05C02
EPH1_2002738037.1_54R03C01		9275886025	R03C01
EPH1_2002738039.1_130R01C02		9275884127	R01C02
EPH1_2002738040.1_76R02C01		9274736030	R02C01
EPH1_2002738049.1_130R04C02		9275884127	R04C02
EPH1_2002738050.1_130R03C02		9275884127	R03C02
EPH1_2002738057.1_173R03C01		9273354164	R03C01
EPH1_2002738058.1_76R02C02		9274736030	R02C02
EPH1_2002738059.1_142R01C01		9275885083	R01C01
EPH1_2002738060.1_205R06C02		9275884098	R06C02
EPH1_2002738063.1_130R06C01		9275884127	R06C01
EPH1_2002738064.1_130R05C01		9275884127	R05C01
EPH1_2002738073.1_54R02C01		9275886025	R02C01
EPH1_2002738074.1_130R02C02		9275884127	R02C02
EPH1_2002738081.1_142R04C01		9275885083	R04C01
EPH1_2002738082.1_142R03C01		9275885083	R03C01
EPH1_2002738083.1_130R06C02		9275884127	R06C02
EPH1_2002738085.1_76R06C01		9274736030	R06C01
EPH1_2002738086.1_76R05C01		9274736030	R05C01
EPH1_2002738087.1_183R05C02		9274735128	R05C02
EPH1_2002738088.1_51R06C02		9275884119	R06C02
EPH1_2002738097.1_173R01C01		9273354164	R01C01
EPH1_2002738098.1_76R04C01		9274736030	R04C01
EPH1_2002738105.1_128R05C01		9275884092	R05C01
EPH1_2002738107.1_76R01C02		9274736030	R01C02
EPH1_2002738108.1_54R05C01		9275886025	R05C01
EPH1_2002738111.1_76R03C01		9274736030	R03C01
EPH1_2002738112.1_51R05C02		9275884119	R05C02
EPH1_2002738209.1_43R01C01		9275879028	R01C01
EPH1_2002738210.1_48R02C02		9275883036	R02C02
EPH1_2002738211.1_48R06C01		9275883036	R06C01
EPH1_2002738212.1_14R05C02		9271671074	R05C02
EPH1_2002738212.1_45R06C02		9275879149	R06C02
EPH1_2002738221.1_48R06C02		9275883036	R06C02
EPH1_2002738222.1_48R01C02		9275883036	R01C02
EPH1_2002738223.1_48R05C01		9275883036	R05C01
EPH1_2002738224.1_45R05C02		9275879149	R05C02
EPH1_2002738233.1_48R05C02		9275883036	R05C02
EPH1_2002738234.1_133R03C01		9275884144	R03C01
EPH1_2002738235.1_48R04C01		9275883036	R04C01
EPH1_2002738236.1_170R06C01		9273354105	R06C01
EPH1_2002738245.1_133R04C01		9275884144	R04C01
EPH1_2002738246.1_133R02C01		9275884144	R02C01
EPH1_2002738257.1_48R04C02		9275883036	R04C02
EPH1_2002738258.1_133R01C01		9275884144	R01C01
EPH1_2002738259.1_97R04C02		9275886042	R04C02
EPH1_2002738260.1_167R05C02		9275884074	R05C02
EPH1_2002738260.1_173R06C02		9273354164	R06C02
EPH1_2002738269.1_123R02C01		9275883064	R02C01
EPH1_2002738270.1_170R01C02		9273354105	R01C02
EPH1_2002738281.1_170R02C02		9273354105	R02C02
EPH1_2002738282.1_97R06C02		9275886042	R06C02
EPH1_2002738283.1_1R05C02		9275844129	R05C02
EPH1_2002738283.1_85R06C02		9275878030	R06C02
EPH1_2002738284.1_45R04C02		9275879149	R04C02
EPH1_2002738293.1_48R03C02		9275883036	R03C02
EPH1_2002738294.1_97R05C02		9275886042	R05C02
EPH1_2002738310.1_31R04C02		9274736032	R04C02
EPH1_2002738319.1_85R06C01		9275878030	R06C01
EPH1_2002738320.1_32R04C01		9274736081	R04C01
EPH1_2002738321.1_32R01C01		9274736081	R01C01
EPH1_2002738322.1_85R02C01		9275878030	R02C01
EPH1_2002738333.1_85R04C01		9275878030	R04C01
EPH1_2002738334.1_140R02C02		9275885042	R02C02
EPH1_2002738343.1_140R03C02		9275885042	R03C02
EPH1_2002738345.1_85R03C01		9275878030	R03C01
EPH1_2002738346.1_31R03C02		9274736032	R03C02
EPH1_2002738355.1_32R02C02		9274736081	R02C02
EPH1_2002738356.1_32R03C01		9274736081	R03C01
EPH1_2002738357.1_31R06C02		9274736032	R06C02
EPH1_2002738367.1_32R01C02		9274736081	R01C02
EPH1_2002738368.1_173R05C02		9273354164	R05C02
EPH1_2002738379.1_32R06C01		9274736081	R06C01
EPH1_2002738380.1_32R02C01		9274736081	R02C01
EPH1_2002738381.1_31R05C02		9274736032	R05C02
EPH1_2002738382.1_85R01C01		9275878030	R01C01
EPH1_2002738391.1_32R05C01		9274736081	R05C01
EPH1_2002738392.1_85R05C01		9275878030	R05C01
EPH1_2002738407.1_153R03C01		9275883049	R03C01
EPH1_2002738408.1_197R05C02		9274735064	R05C02
EPH1_2002738419.1_65R01C02		9275879014	R01C02
EPH1_2002738420.1_197R04C02		9274735064	R04C02
EPH1_2002738431.1_65R06C01		9275879014	R06C01
EPH1_2002738432.1_65R04C01		9275879014	R04C01
EPH1_2002738455.1_65R05C01		9275879014	R05C01
EPH1_2002738456.1_183R02C01		9274735128	R02C01
EPH1_2002738479.1_153R02C01		9275883049	R02C01
EPH1_2002738480.1_153R01C01		9275883049	R01C01
EPH1_2002738501.1_113R02C01		9275885111	R02C01
EPH1_2002738505.1_195R02C01		9274735057	R02C01
EPH1_2002738519.1_216R02C02		9275884082	R02C02
EPH1_2002738525.1_195R03C01		9274735057	R03C01
EPH1_2002738541.1_214R05C01		9275884053	R05C01
EPH1_2002738542.1_195R01C01		9274735057	R01C01
EPH1_2002738543.1_132R02C02		9275884139	R02C02
EPH1_2002738556.1_146R04C01		9275879003	R04C01
EPH1_2002738566.1_146R01C02		9275879003	R01C02
EPH1_2002738568.1_200R06C02		9275879131	R06C02
EPH1_2002738577.1_146R02C02		9275879003	R02C02
EPH1_2002738580.1_146R03C01		9275879003	R03C01
EPH1_2002738584.1_113R03C01		9275885111	R03C01
EPH1_2002738588.1_146R03C02		9275879003	R03C02
EPH1_2002738590.1_146R06C01		9275879003	R06C01
EPH1_2002738591.1_146R05C01		9275879003	R05C01
EPH1_2002738592.1_113R01C01		9275885111	R01C01
EPH1_2002738603.1_210R04C01		9275883151	R04C01
EPH1_2002738604.1_65R02C01		9275879014	R02C01
EPH1_2002738638.1_197R02C02		9274735064	R02C02
EPH1_2002738650.1_102R06C01		9275883132	R06C01
EPH1_2002738661.1_217R01C02		9275884107	R01C02
EPH1_2002738674.1_149R05C02		9275882011	R05C02
EPH1_2002738685.1_197R03C02		9274735064	R03C02
EPH1_2002738686.1_65R03C01		9275879014	R03C01
EPH1_2002738692.1_188R03C01		9275883123	R03C01
EPH1_2002738693.1_188R02C01		9275883123	R02C01
EPH1_2002738694.1_72R05C01		9275885110	R05C01
EPH1_2002738695.1_72R03C01		9275885110	R03C01
EPH1_2002738698.1_160R04C01		9275883147	R04C01
EPH1_2002738703.1_104R05C01		9275884056	R05C01
EPH1_2002738704.1_104R03C01		9275884056	R03C01
EPH1_2002738705.1_104R02C01		9275884056	R02C01
EPH1_2002738707.1_104R01C01		9275884056	R01C01
EPH1_2002738708.1_209R03C02		9275885057	R03C02
EPH1_2002738710.1_113R04C02		9275885111	R04C02
EPH1_2002738711.1_162R06C02		9275884009	R06C02
EPH1_2002738712.1_162R04C02		9275884009	R04C02
EPH1_2002738713.1_104R01C02		9275884056	R01C02
EPH1_2002738717.1_188R01C01		9275883123	R01C01
EPH1_2002738719.1_187R03C02		9275883121	R03C02
EPH1_2002738721.1_160R02C02		9275883147	R02C02
EPH1_2002738722.1_160R03C01		9275883147	R03C01
EPH1_2002738723.1_162R05C02		9275884009	R05C02
EPH1_2002738725.1_188R05C01		9275883123	R05C01
EPH1_2002738729.1_209R06C02		9275885057	R06C02
EPH1_2002738731.1_187R02C02		9275883121	R02C02
EPH1_2002738732.1_115R06C02		9275885142	R06C02
EPH1_2002738733.1_103R05C02		9275884013	R05C02
EPH1_2002738735.1_67R03C01		9275884129	R03C01
EPH1_2002738739.1_104R04C01		9275884056	R04C01
EPH1_2002738743.1_209R04C02		9275885057	R04C02
EPH1_2002738744.1_115R05C02		9275885142	R05C02
EPH1_2002738745.1_160R01C02		9275883147	R01C02
EPH1_2002738747.1_215R05C01		9275884058	R05C01
EPH1_2002738748.1_162R03C02		9275884009	R03C02
EPH1_2002738749.1_203R02C01		9275884076	R02C01
EPH1_2002738750.1_203R01C01		9275884076	R01C01
EPH1_2002738755.1_187R01C02		9275883121	R01C02
EPH1_2002738756.1_100R05C02		9275878117	R05C02
EPH1_2002738756.1_103R06C02		9275884013	R06C02
EPH1_2002738757.1_160R06C01		9275883147	R06C01
EPH1_2002738758.1_160R02C01		9275883147	R02C01
EPH1_2002738759.1_201R05C02		9275883065	R05C02
EPH1_2002738760.1_103R03C02		9275884013	R03C02
EPH1_2002738761.1_104R06C01		9275884056	R06C01
EPH1_2002738762.1_188R04C01		9275883123	R04C01
EPH1_2002738766.1_209R05C02		9275885057	R05C02
EPH1_2002738769.1_160R05C01		9275883147	R05C01
EPH1_2002738770.1_201R06C02		9275883065	R06C02
EPH1_2002738776.1_212R01C01		9275884022	R01C01
EPH1_2002738777.1_187R06C02		9275883121	R06C02
EPH1_2002738778.1_72R04C01		9275885110	R04C01
EPH1_2002738779.1_215R06C02		9275884058	R06C02
EPH1_2002738781.1_202R01C01		9275884070	R01C01
EPH1_2002738782.1_160R01C01		9275883147	R01C01
EPH1_2002738783.1_103R04C02		9275884013	R04C02
EPH1_2002738784.1_60R02C02		9274736122	R02C02
EPH1_2002738791.1_6R03C02		9274736112	R03C02
EPH1_2002738792.1_6R05C01		9274736112	R05C01
EPH1_2002738794.1_167R03C01		9275884074	R03C01
EPH1_2002738796.1_216R05C01		9275884082	R05C01
EPH1_2002738803.1_2R06C01		9275884146	R06C01
EPH1_2002738805.1_6R02C01		9274736112	R02C01
EPH1_2002738815.1_6R02C02		9274736112	R02C02
EPH1_2002738816.1_167R04C01		9275884074	R04C01
EPH1_2002738817.1_109R03C01		9275884120	R03C01
EPH1_2002738818.1_4R01C02		9274736008	R01C02
EPH1_2002738819.1_4R05C01		9274736008	R05C01
EPH1_2002738828.1_6R04C01		9274736112	R04C01
EPH1_2002738829.1_6R01C01		9274736112	R01C01
EPH1_2002738830.1_2R05C01		9275884146	R05C01
EPH1_2002738839.1_6R01C02		9274736112	R01C02
EPH1_2002738840.1_6R03C01		9274736112	R03C01
EPH1_2002738841.1_4R06C02		9274736008	R06C02
EPH1_2002738852.1_14R04C01		9271671074	R04C01
EPH1_2002738853.1_4R03C02		9274736008	R03C02
EPH1_2002738863.1_6R06C01		9274736112	R06C01
EPH1_2002738864.1_109R04C01		9275884120	R04C01
EPH1_2002738865.1_4R02C02		9274736008	R02C02
EPH1_2002738866.1_4R06C01		9274736008	R06C01
EPH1_2002739001.1_117R02C02		9275885157	R02C02
EPH1_2002739002.1_5R01C01		9274736024	R01C01
EPH1_2002739003.1_3R04C02		9274735161	R04C02
EPH1_2002739005.1_117R01C01		9275885157	R01C01
EPH1_2002739013.1_5R04C01		9274736024	R04C01
EPH1_2002739014.1_117R01C02		9275885157	R01C02
EPH1_2002739015.1_216R06C01		9275884082	R06C01
EPH1_2002739025.1_109R01C01		9275884120	R01C01
EPH1_2002739026.1_117R06C01		9275885157	R06C01
EPH1_2002739027.1_14R03C02		9271671074	R03C02
EPH1_2002739028.1_167R01C02		9275884074	R01C02
EPH1_2002739037.1_5R03C01		9274736024	R03C01
EPH1_2002739038.1_3R06C02		9274735161	R06C02
EPH1_2002739039.1_117R05C01		9275885157	R05C01
EPH1_2002739040.1_117R03C01		9275885157	R03C01
EPH1_2002739049.1_5R02C01		9274736024	R02C01
EPH1_2002739050.1_14R06C02		9271671074	R06C02
EPH1_2002739051.1_3R03C02		9274735161	R03C02
EPH1_2002739053.1_3R02C02		9274735161	R02C02
EPH1_2002739055.1_113R03C02		9275885111	R03C02
EPH1_2002739056.1_109R06C02		9275884120	R06C02
EPH1_2002739061.1_24R05C01		9274736055	R05C01
EPH1_2002739062.1_3R05C02		9274735161	R05C02
EPH1_2002739063.1_117R04C01		9275885157	R04C01
EPH1_2002739064.1_117R02C01		9275885157	R02C01
EPH1_2002739066.1_3R01C02		9274735161	R01C02
EPH1_2002739077.1_173R04C02		9273354164	R04C02
EPH1_2002739078.1_41R06C02		9275844157	R06C02
EPH1_2002739087.1_75R06C02		9274736007	R06C02
EPH1_2002739088.1_31R05C01		9274736032	R05C01
EPH1_2002739089.1_31R03C01		9274736032	R03C01
EPH1_2002739090.1_140R03C01		9275885042	R03C01
EPH1_2002739101.1_140R06C01		9275885042	R06C01
EPH1_2002739102.1_173R03C02		9273354164	R03C02
EPH1_2002739111.1_31R02C02		9274736032	R02C02
EPH1_2002739112.1_140R01C02		9275885042	R01C02
EPH1_2002739113.1_140R05C01		9275885042	R05C01
EPH1_2002739114.1_41R05C02		9275844157	R05C02
EPH1_2002739125.1_31R02C01		9274736032	R02C01
EPH1_2002739126.1_140R02C01		9275885042	R02C01
EPH1_2002739135.1_31R01C02		9274736032	R01C02
EPH1_2002739136.1_31R04C01		9274736032	R04C01
EPH1_2002739137.1_140R04C01		9275885042	R04C01
EPH1_2002739149.1_31R01C01		9274736032	R01C01
EPH1_2002739150.1_75R04C02		9274736007	R04C02
EPH1_2002739159.1_31R06C01		9274736032	R06C01
EPH1_2002739160.1_75R05C02		9274736007	R05C02
EPH1_2002739177.1_174R02C01		9274735001	R02C01
EPH1_2002739179.1_88R02C02		9275879154	R02C02
EPH1_2002739180.1_88R04C01		9275879154	R04C01
EPH1_2002739188.1_126R01C01		9275884037	R01C01
EPH1_2002739189.1_144R06C02		9275885121	R06C02
EPH1_2002739190.1_123R06C01		9275883064	R06C01
EPH1_2002739191.1_88R01C02		9275879154	R01C02
EPH1_2002739200.1_123R02C02		9275883064	R02C02
EPH1_2002739201.1_174R01C01		9274735001	R01C01
EPH1_2002739202.1_30R02C02		9275884164	R02C02
EPH1_2002739204.1_191R06C02		9275884027	R06C02
EPH1_2002739211.1_30R04C02		9275884164	R04C02
EPH1_2002739214.1_30R01C02		9275884164	R01C02
EPH1_2002739215.1_88R06C01		9275879154	R06C01
EPH1_2002739216.1_30R05C01		9275884164	R05C01
EPH1_2002739223.1_126R03C01		9275884037	R03C01
EPH1_2002739228.1_30R04C01		9275884164	R04C01
EPH1_2002739240.1_88R03C01		9275879154	R03C01
EPH1_2002739249.1_123R01C02		9275883064	R01C02
EPH1_2002739250.1_88R03C02		9275879154	R03C02
EPH1_2002739251.1_88R05C01		9275879154	R05C01
EPH1_2002739252.1_88R02C01		9275879154	R02C01
EPH1_2002739259.1_126R02C01		9275884037	R02C01
EPH1_2002739261.1_30R03C02		9275884164	R03C02
EPH1_2002739262.1_30R06C01		9275884164	R06C01
EPH1_2002739265.1_100R04C01		9275878117	R04C01
EPH1_2002739266.1_161R03C02		9275884008	R03C02
EPH1_2002739267.1_202R03C02		9275884070	R03C02
EPH1_2002739271.1_183R04C01		9274735128	R04C01
EPH1_2002739273.1_160R05C02		9275883147	R05C02
EPH1_2002739274.1_67R01C02		9275884129	R01C02
EPH1_2002739275.1_67R05C01		9275884129	R05C01
EPH1_2002739277.1_161R04C02		9275884008	R04C02
EPH1_2002739278.1_161R02C02		9275884008	R02C02
EPH1_2002739279.1_161R06C01		9275884008	R06C01
EPH1_2002739281.1_161R02C01		9275884008	R02C01
EPH1_2002739285.1_202R06C01		9275884070	R06C01
EPH1_2002739288.1_100R01C01		9275878117	R01C01
EPH1_2002739290.1_215R02C02		9275884058	R02C02
EPH1_2002739295.1_202R01C02		9275884070	R01C02
EPH1_2002739297.1_67R02C02		9275884129	R02C02
EPH1_2002739298.1_202R04C01		9275884070	R04C01
EPH1_2002739299.1_100R02C01		9275878117	R02C01
EPH1_2002739304.1_161R05C01		9275884008	R05C01
EPH1_2002739306.1_161R01C01		9275884008	R01C01
EPH1_2002739309.1_202R05C01		9275884070	R05C01
EPH1_2002739310.1_67R06C01		9275884129	R06C01
EPH1_2002739311.1_215R06C01		9275884058	R06C01
EPH1_2002739312.1_67R04C01		9275884129	R04C01
EPH1_2002739315.1_215R01C02		9275884058	R01C02
EPH1_2002739316.1_161R04C01		9275884008	R04C01
EPH1_2002739321.1_160R04C02		9275883147	R04C02
EPH1_2002739323.1_202R03C01		9275884070	R03C01
EPH1_2002739324.1_134R02C01		9275884158	R02C01
EPH1_2002739327.1_67R03C02		9275884129	R03C02
EPH1_2002739328.1_161R03C01		9275884008	R03C01
EPH1_2002739330.1_160R06C02		9275883147	R06C02
EPH1_2002739338.1_11R01C02		9271670074	R01C02
EPH1_2002739347.1_202R02C01		9275884070	R02C01
EPH1_2002739348.1_22R05C02		9274736047	R05C02
EPH1_2002739349.1_11R02C02		9271670074	R02C02
EPH1_2002739350.1_161R01C02		9275884008	R01C02
EPH1_2002739351.1_100R03C01		9275878117	R03C01
EPH1_2002739352.1_202R02C02		9275884070	R02C02
EPH1_2002739358.1_160R03C02		9275883147	R03C02
EPH1_2002739361.1_118R06C01		9275885158	R06C01
EPH1_2002739362.1_194R01C02		9273354135	R01C02
EPH1_2002739363.1_63R03C02		9275409144	R03C02
EPH1_2002739364.1_151R05C02		9275882142	R05C02
EPH1_2002739364.1_168R06C02		9275884075	R06C02
EPH1_2002739365.1_168R04C02		9275884075	R04C02
EPH1_2002739366.1_194R04C01		9273354135	R04C01
EPH1_2002739374.1_151R05C01		9275882142	R05C01
EPH1_2002739375.1_107R01C01		9275884103	R01C01
EPH1_2002739377.1_194R05C01		9273354135	R05C01
EPH1_2002739378.1_63R05C01		9275409144	R05C01
EPH1_2002739386.1_194R06C01		9273354135	R06C01
EPH1_2002739387.1_151R04C01		9275882142	R04C01
EPH1_2002739389.1_118R02C01		9275885158	R02C01
EPH1_2002739390.1_168R03C02		9275884075	R03C02
EPH1_2002739397.1_63R04C02		9275409144	R04C02
EPH1_2002739398.1_13R01C01		9271670113	R01C01
EPH1_2002739399.1_151R03C01		9275882142	R03C01
EPH1_2002739400.1_63R02C02		9275409144	R02C02
EPH1_2002739409.1_151R02C02		9275882142	R02C02
EPH1_2002739411.1_118R04C01		9275885158	R04C01
EPH1_2002739412.1_118R03C01		9275885158	R03C01
EPH1_2002739414.1_63R04C01		9275409144	R04C01
EPH1_2002739422.1_113R06C02		9275885111	R06C02
EPH1_2002739423.1_151R02C01		9275882142	R02C01
EPH1_2002739424.1_63R01C02		9275409144	R01C02
EPH1_2002739433.1_151R01C02		9275882142	R01C02
